"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001657","ureteric bud development","41/3563","87/13649",0.471264367816092,1.80530097005946,4.47856533970967,1.89951046730436e-05,0.00184252515328523,0.00160229892763871,"BMP7/LGR4/ARG2/FGF2/SALL1/GDNF/HOXA11/CRLF1/SIX1/TCF21/HOXB7/KIF26B/GDF11/SPRY1/PKD2/MYC/SOX9/FOXC2/FOXC1/ADAMTS16/OSR1/BMP4/HS3ST3A1/SDC4/HS3ST3B1/NPNT/CITED1/HES1/BMPER/PAX8/RET/EYA1/SOX8/SMAD6/SLIT2/GREM1/ROBO2/SIX2/TACSTD2/WNT6/WT1",41
"GO:0008544","epidermis development","98/3563","260/13649",0.376923076923077,1.44390207042466,4.29519326555794,2.28441669861601e-05,0.00215437017183115,0.00187348596566352,"ERRFI1/INHBA/FST/LGR4/IGFBP5/AKR1C3/PKP1/FZD6/PITX2/JAG1/FGF2/ANXA1/FGF7/DKK1/GAL/KRT80/PALLD/CCN2/SHARPIN/CLDN4/CDKN1A/ALDH3A2/ALX4/MAFB/SPINT1/TNFRSF19/LAMB3/GATA6/NGFR/FOXQ1/CD109/HOXC13/AP3B1/SOX18/UGCG/CDH23/PTHLH/LRP4/COL6A1/SOX9/FOXC1/ETV4/KRT17/ATP2C1/TXNIP/DLX3/EDA2R/TGFB2/REST/GSDME/BMP4/ROCK1/LDB2/FZD3/HOXB13/RBPJ/KRT81/PLEC/SLC4A7/SAV1/PKP3/HES1/VDR/CYSRT1/MED1/CLDN1/APCDD1/WNT5A/STMN1/IL18/WHRN/POU3F1/LATS2/PPL/BCL11B/MCOLN3/KRT32/INTU/CSTA/KRT6A/NOM1/MYO6/DNASE1L2/LHX2/EDA/POU3F2/LHFPL5/BNC1/PAX6/HPSE/SVEP1/DSP/KRT7/TGM1/HOXA7/IL1A/MACROH2A2/FLG2",98
"GO:0003151","outflow tract morphogenesis","35/3563","71/13649",0.492957746478873,1.88840311021334,4.46071296726726,2.29628831874367e-05,0.00215437017183115,0.00187348596566352,"DHRS3/BMP7/NRP2/PITX2/JAG1/EDNRA/TBX3/SIX1/TBX2/NKX2-5/GATA6/ELN/CLDN5/NIPBL/SOX18/FOXC2/FOXC1/ZFPM2/NPY1R/HAND2/TGFB2/SOX17/BMP4/EDN1/RBPJ/CDC42/HES1/NPY5R/EYA1/TBX1/SMAD6/ROBO2/TBX20/TGFBR3/HEYL",35
"GO:0048844","artery morphogenesis","32/3563","63/13649",0.507936507936508,1.94578315936722,4.47197104024887,2.36431024069252e-05,0.00218241088830376,0.00189787076706184,"JAG1/FKBP10/EFNB2/FOXF1/EDNRA/MYOCD/TGFBR1/SIX1/EFEMP2/TBX2/PRRX1/PKD2/NPRL3/PRDM1/LRP1/FOXC2/FOXC1/COL3A1/SOX4/HOXA1/HAND2/TGFB2/BMP4/EDN1/RBPJ/HES1/EYA1/HOXA13/APOE/NOTCH3/TBX1/HPGD",32
"GO:0072163","mesonephric epithelium development","41/3563","88/13649",0.465909090909091,1.78478618630878,4.38964868907047,2.66685186452692e-05,0.00238474894073243,0.0020738282262308,"BMP7/LGR4/ARG2/FGF2/SALL1/GDNF/HOXA11/CRLF1/SIX1/TCF21/HOXB7/KIF26B/GDF11/SPRY1/PKD2/MYC/SOX9/FOXC2/FOXC1/ADAMTS16/OSR1/BMP4/HS3ST3A1/SDC4/HS3ST3B1/NPNT/CITED1/HES1/BMPER/PAX8/RET/EYA1/SOX8/SMAD6/SLIT2/GREM1/ROBO2/SIX2/TACSTD2/WNT6/WT1",41
"GO:0072164","mesonephric tubule development","41/3563","88/13649",0.465909090909091,1.78478618630878,4.38964868907047,2.66685186452692e-05,0.00238474894073243,0.0020738282262308,"BMP7/LGR4/ARG2/FGF2/SALL1/GDNF/HOXA11/CRLF1/SIX1/TCF21/HOXB7/KIF26B/GDF11/SPRY1/PKD2/MYC/SOX9/FOXC2/FOXC1/ADAMTS16/OSR1/BMP4/HS3ST3A1/SDC4/HS3ST3B1/NPNT/CITED1/HES1/BMPER/PAX8/RET/EYA1/SOX8/SMAD6/SLIT2/GREM1/ROBO2/SIX2/TACSTD2/WNT6/WT1",41
"GO:0009612","response to mechanical stimulus","72/3563","180/13649",0.4,1.53230423800168,4.2727888941372,2.92427840752149e-05,0.00255835036396435,0.00222479570354589,"IGFBP2/LTBR/CXCL12/MAP1B/THBS1/AQP1/NRXN2/COL11A1/GADD45A/SERPINE2/FGF2/GPI/BAK1/KCNK2/SCN9A/IL1B/SLC8A1/ETV1/CDH2/CNN2/GAP43/SUN1/PIEZO1/COL1A1/PKD2/USP53/MBD2/BDKRB1/COL6A1/SOX9/CXCR4/JUP/MMP14/PTN/DRD2/TXNIP/STAT1/CASP2/REST/CASP1/PIK3CA/MMP2/FOS/EDN1/ITGA2/NTRK1/KIT/PLEC/LARGE1/HABP4/GDF5/TRPA1/XPC/KCNJ2/MEIS2/SCX/IRF1/TLR7/WHRN/TNFRSF10A/PPL/CHRNA9/SHANK3/FOSB/ANO3/CHI3L1/POSTN/ATR/LHFPL5/MAP3K1/PTGER4/SCN1A",72
"GO:0061037","negative regulation of cartilage development","17/3563","26/13649",0.653846153846154,2.50472808134891,4.56447946658477,2.95039531751961e-05,0.00255835036396435,0.00222479570354589,"RFLNB/TGFBR1/SNAI2/ADAMTS12/PTHLH/EFEMP1/SOX9/CTSK/PTPN11/BMP4/GDF5/CCN4/RFLNA/CHADL/GREM1/NKX3-2/WNT9A",17
"GO:0002009","morphogenesis of an epithelium","146/3563","418/13649",0.349282296650718,1.33801685854214,4.17170032788284,3.14196107508301e-05,0.00268379749741792,0.00233388718978672,"CTSZ/FST/BMP7/RGMA/LGR4/IGFBP5/DDR1/ITGB1/FZD6/NTN4/CCN1/JAG1/FGF2/FERMT2/SALL1/TGM2/GDNF/FGF7/EFNB2/COL4A1/HOXA11/FOXF1/CTHRC1/AREG/EDNRA/TBX3/ACTB/SPINT1/SIX1/TBX2/SPRY2/CD44/SNAI2/NKX2-5/TCF21/HOXB7/CARMIL2/NGFR/KIF26B/FOXQ1/SULF1/CTSH/CSNK2B/ADAMTS12/SPRY1/HOXA5/SETD2/RIPK4/PKD2/RALA/BMP5/SOX18/GJA1/MICAL2/MYC/LAMA1/SOX9/FOXC2/AR/CXCR4/KRT17/MMP14/PODXL/KIF20B/ASB2/LBX2/BRSK2/VEGFC/FLRT3/STAT1/ADAMTS16/TMEFF2/OSR1/IFT52/CELSR1/DLX3/HAND2/LIF/CEACAM1/TGFB2/IFT20/SOX17/BMP4/ALDH1A3/MMP2/HS3ST3A1/EDN1/SDC4/FZD3/HOXB13/RBPJ/KRAS/HS3ST3B1/NPNT/CDC42/KLHL3/TRAF6/CITED1/HES1/TRAF3IP1/VDR/CEP290/MED1/SOCS3/NR3C1/WNT5A/FLNA/WNT2/WNK4/PAX8/CSF1R/CECR2/TFAP2A/FOXA1/HOXD13/RET/EYA1/SOX8/HOXA13/OPHN1/INTU/MESP1/KRT6A/NTN1/RSPO3/ITGAV/DNAAF1/SERPINB5/HAND1/LHX2/SLIT2/GREM1/GREB1/FRAS1/TBX5/TBX20/SIX2/HHIP/MMP12/NDRG4/TACSTD2/WNT6/WT1/FLG2/TBX6/AHI1",146
"GO:0048771","tissue remodeling","61/3563","147/13649",0.414965986394558,1.58963534894733,4.27194904172456,3.22210773813483e-05,0.00271178273313906,0.00235822374394759,"GPNMB/LGR4/IGFBP5/TCIRG1/JAG1/SIGLEC15/BAK1/CTHRC1/NPR2/EPAS1/TP53/EDNRA/UBASH3B/MDM2/ACP5/F2R/SPP1/HOXA3/NOL3/NOX4/GJA1/COL6A1/FOXC2/FOXC1/MMP14/RUNX1/PTN/SYK/CTSK/ADRB2/HAND2/LIF/CEACAM1/MMP2/ROCK1/EFNA2/RBPJ/NPPC/FLT4/NPR3/HTR1B/TRAF6/GDF5/VDR/FLNA/CSPG4/ACE/CSF1R/CYP1A1/IL18/SYT7/S1PR1/RSPO3/RASSF2/IL6/IL7/GREM1/TMEM119/TNFRSF11B/INPP5D/IL1A",61
"GO:0035270","endocrine system development","47/3563","106/13649",0.443396226415094,1.69854479212451,4.29114004932874,3.52087090596588e-05,0.00292028176736851,0.00253953892347928,"DKK3/PITX2/PITX1/FGF2/SALL1/BAK1/EDNRA/TGFBR1/CDH2/SIX1/NKX2-2/MAPK1/NKX2-5/IL6R/SRD5A1/GATA6/RAP1GAP/GDF11/HOXA5/NKX6-1/HOXA3/BMP5/SOX9/SOX2/CGA/DRD2/SOX4/CREB1/NR0B1/BMP4/EDN1/RBPJ/HES1/NR3C1/RFX3/WNT5A/PAX8/TBX1/IL6/POU3F2/CLOCK/BHLHA15/APOA1/PAX6/ONECUT2/CRHR1/WT1",47
"GO:0034329","cell junction assembly","149/3563","429/13649",0.347319347319347,1.33049726959354,4.13393582711694,3.62119230936922e-05,0.00296058336950287,0.00257458605093198,"CLDN11/MAP1B/THBS1/CORO2B/LRRC24/NRXN2/PKP1/PCDHB2/PTPRO/PEAK1/THSD1/AMIGO2/THBS2/FERMT2/DKK1/LRRC4B/MAPT/BDNF/CLDN4/RHOD/NEGR1/IL1B/RAC3/CDH13/ACTB/THY1/EIF4G1/CDH2/RTN4R/SIX1/ELFN1/PTPN13/PCDHB5/SDK1/SNAI2/MYCBP2/APP/LIMS1/GAP43/LRFN5/NPTX1/SLK/TEK/CLDN5/PKP2/EFNB3/GJA1/EPHA3/LRP4/PCDHB16/KCNJ8/PARD3/PTPRD/JUP/MMP14/ESAM/LZTS1/SDK2/CHD4/FGF13/AGRN/TJP1/DRD2/TLN1/GABRA5/DOCK1/FLRT3/CDH24/KIRREL3/COL16A1/MACF1/EFNA5/LRFN3/MDGA1/LRRN3/RAPGEF1/IQSEC2/CDHR3/NLGN4X/ADNP/ITGA2/SDC4/ROCK1/NECTIN3/NTRK1/PCDHB14/NLGN1/CDC42/PLEC/MAP4K4/LARGE1/OCLN/PKP3/PCDHB11/CLDN1/ARHGEF7/CSMD2/WNT5A/DRD1/CNTN5/DNER/PCDHB6/ACE/DOCK4/CDH6/SNAP25/POU4F1/UGT8/GABRE/TESK2/OPHN1/CDH7/MPDZ/CLSTN2/SLITRK4/MARK1/CDH10/PATJ/HAPLN4/SHANK3/MPP7/NTN1/PECAM1/SEMA4D/PCDH17/SNCA/SHANK2/ARHGAP33/NRCAM/PLXNA4/GPRASP3/DNM3/RAB17/GREM1/GPM6B/AMOT/ARHGEF9/ROBO2/TBX5/DMTN/EPB41L3/DOCK10/ADD2/MUSK/RELN/NLGN4Y/TLN2/BSN/SORBS1",149
"GO:0061437","renal system vasculature development","19/3563","31/13649",0.612903225806452,2.34788552597032,4.46539753101993,3.81108739106993e-05,0.00302928515820739,0.00263433058259921,"BMP7/AQP1/EDNRA/TCF21/IL6R/TEK/PKD2/FOXC2/ACTA2/OSR1/BMP4/EDN1/SERPINB7/HES1/NOTCH3/PDGFB/PECAM1/ANGPT1/WT1",19
"GO:0061440","kidney vasculature development","19/3563","31/13649",0.612903225806452,2.34788552597032,4.46539753101993,3.81108739106993e-05,0.00302928515820739,0.00263433058259921,"BMP7/AQP1/EDNRA/TCF21/IL6R/TEK/PKD2/FOXC2/ACTA2/OSR1/BMP4/EDN1/SERPINB7/HES1/NOTCH3/PDGFB/PECAM1/ANGPT1/WT1",19
"GO:2000027","regulation of animal organ morphogenesis","33/3563","67/13649",0.492537313432836,1.88679253186775,4.32474496274764,3.98811310575011e-05,0.00312657141153533,0.00271893277058205,"BMP7/LGR4/NTN4/FGF2/GDNF/FGF7/DKK1/HOXA11/SIX1/SNAI2/HOXB7/NGFR/SULF1/SPRY1/PAX9/SOX9/BMP4/EDN1/APCDD1/WNT5A/WNT2/PAX8/PRKCB/SOX8/MESP1/TBX1/GREM1/ROBO2/TNFRSF11B/SIX2/TACSTD2/WT1/AHI1",33
"GO:0072028","nephron morphogenesis","34/3563","70/13649",0.485714285714286,1.8606551461449,4.29069092655612,4.41847770014738e-05,0.00341715511864101,0.0029716305215216,"BMP7/LGR4/FGF2/SALL1/GDNF/HOXA11/SIX1/TCF21/HOXB7/KIF26B/PKD2/MYC/SOX9/STAT1/ADAMTS16/OSR1/LIF/BMP4/HS3ST3A1/HS3ST3B1/NPNT/KLHL3/CITED1/HES1/WNK4/PAX8/EYA1/SOX8/GREM1/SIX2/TACSTD2/WNT6/WT1/AHI1",34
"GO:0072012","glomerulus vasculature development","18/3563","29/13649",0.620689655172414,2.37771347276123,4.41420284935526,4.80832830847649e-05,0.00366907505458813,0.00319070543754061,"BMP7/AQP1/EDNRA/TCF21/IL6R/TEK/FOXC2/ACTA2/OSR1/BMP4/EDN1/SERPINB7/HES1/NOTCH3/PDGFB/PECAM1/ANGPT1/WT1",18
"GO:0001823","mesonephros development","41/3563","90/13649",0.455555555555556,1.74512427105747,4.2152085890968,5.10854377751547e-05,0.00383087596138626,0.00333141093563999,"BMP7/LGR4/ARG2/FGF2/SALL1/GDNF/HOXA11/CRLF1/SIX1/TCF21/HOXB7/KIF26B/GDF11/SPRY1/PKD2/MYC/SOX9/FOXC2/FOXC1/ADAMTS16/OSR1/BMP4/HS3ST3A1/SDC4/HS3ST3B1/NPNT/CITED1/HES1/BMPER/PAX8/RET/EYA1/SOX8/SMAD6/SLIT2/GREM1/ROBO2/SIX2/TACSTD2/WNT6/WT1",41
"GO:0003012","muscle system process","124/3563","349/13649",0.355300859598854,1.36107253232241,4.0612926111633,5.15424513413843e-05,0.00383087596138626,0.00333141093563999,"TPM2/IGFBP5/CALD1/MYL9/ZC3H12A/PTGER3/ARG2/GDNF/CRYAB/TPM4/EMD/SGCD/CNN1/TNNT1/DSG2/SCN9A/TPM1/IL1B/HSP90AA1/EDNRA/SLC8A1/TBX3/MYOCD/TRPM4/ADRA2C/PDE4B/TBX2/CHRM2/IL6ST/STC1/EHD3/ASPH/F2R/CALM2/NKX2-5/SPHK1/KCNMA1/GATA6/SULF1/KCNE4/JSRP1/STAC2/BDKRB2/CHRM3/NOL3/PKP2/HOMER1/GJA1/GTF2IRD1/KCNJ8/COL6A1/CXCR4/MEIS1/JUP/PDE9A/ASB2/CHRNA1/MLIP/FGF13/SULF2/ADRB2/DRD2/ACTA2/FOXO3/ORMDL3/CACNA1G/DSC2/TMOD1/PLN/HAND2/PIK3CA/ATP2B4/EDN1/ITGA2/FKBP1B/ROCK1/KCNJ12/NPNT/C12orf57/CYBA/KIT/PPP1R13L/GSTM2/PDE4D/CACNA1H/LARGE1/LMCD1/KCNE3/TBCE/KCNJ2/KCNN2/PIK3CG/FLNA/DRD1/FBXO32/DOCK4/ATP2B1/CLIC2/DTNA/MYBPH/AKAP9/ANKRD2/PDE5A/HTR2B/PIK3C2A/CHRNE/STAC/HDAC4/SCN3B/CACNA1C/LMOD1/SCN5A/UTS2/TBX20/EDN2/MYOM2/DSP/CKMT2/KCNE1/INPP5F/FGF12/TBXA2R/SCN1A/ADRA1B",124
"GO:0048638","regulation of developmental growth","99/3563","268/13649",0.369402985074627,1.41509439890081,4.07899263427287,5.27924809286237e-05,0.00387347908146812,0.00336845951188304,"CXCL12/MAP1B/RGMA/GDF15/STC2/DRAXIN/L1CAM/OLFM1/FGF2/MAPT/BDNF/KCNK2/SEMA3A/CACNG7/CDKN1A/DUSP10/TGFBR1/RTN4R/HLX/SIX1/TBX2/NKX2-5/MYCBP2/APP/GATA6/NKX6-1/SEMA3F/SPP1/ADRB1/NIPBL/DCC/SEMA4F/SPART/RNF6/DUSP6/GOLGA4/FOXC2/FOXC1/ZFPM2/AR/CXCR4/ULK1/RUNX1/ITSN2/FGF13/AGRN/CGA/ADRB2/DRD2/CREB1/NPY1R/TP73/EIF4G2/ISLR2/SYT17/SEMA6C/MACF1/EFNA5/PIK3CA/BARHL2/ADNP/EDN1/RBPJ/NPPC/STAT5B/SAV1/ADRB3/GDF5/UNC13A/ZP3/BCL2L11/WNT5A/WNT2/SYT3/AFG3L2/RUFY3/APOE/LATS2/SEMA6D/NTN1/SEMA4D/NRCAM/PLXNA4/IL7/FOXS1/TRPV2/POU3F2/SEMA5A/BCL11A/TBX5/TBX20/MUSK/TGFBR3/RBP4/CACNA2D2/FGFR3/WT1/MAP2/SLC6A4",99
"GO:0043010","camera-type eye development","103/3563","281/13649",0.366548042704626,1.4041577981688,4.06868287085926,5.39937332615796e-05,0.00391147006906355,0.00340149727995668,"INHBA/BMP7/AQP1/DLX2/PDE6B/TCIRG1/LAMB2/PITX2/JAG1/FGF2/FLT1/CRYAB/FBN1/COL4A1/BAK1/PLAAT3/THY1/VAX1/PTPRM/SPRED2/TGFBR1/TBX2/SPRY2/SDK1/DLX1/BCAR3/SHROOM2/GDF11/FZR1/SPRY1/TWSG1/CRYBG3/GJA1/EFEMP1/PRDM1/LAMA1/SOX9/FOXC2/FOXC1/MEIS1/SDK2/NF2/DRD2/SOX4/MAB21L2/CASP2/TMOD1/TGFB2/RAB3GAP1/BMP4/ALDH1A3/FOS/BARHL2/ATP2B4/ZEB1/SPRED3/TMEM231/RRM1/NECTIN3/MERTK/AQP5/CDON/C12orf57/PPP1R13L/BBS10/LARGE1/HES1/CEP290/MED1/CLN8/WNT5A/WNT2/TDRD7/SMARCA4/CYP1A1/TFAP2A/RET/SAMD11/SOX8/CRYBB2/FAT3/BCL11B/TENM3/NES/TSPAN12/COL8A2/SKIL/CACNA1C/LHX2/VAX2/HPCA/PAX6/PLAAT1/MYOM2/MAB21L1/TH/WNT9A/RBP4/VSTM4/NRL/WNT6/WT1/AHI1",103
"GO:0051216","cartilage development","70/3563","177/13649",0.395480225988701,1.51499006582087,4.09875900515545,5.75931939734556e-05,0.00406274121759098,0.00353304587707407,"ERRFI1/TGFBI/BMP7/MGP/DLX2/COL11A1/BARX2/CCN1/PITX1/FGF2/CYTL1/HOXA11/CCN2/RFLNB/NPR2/CHRDL2/BMP1/TGFBR1/CD44/STC1/SNAI2/RUNX3/ECM1/SULF1/PRRX1/ADAMTS12/HOXA5/COL1A1/SCIN/TWSG1/HOXA3/BMP5/BGN/ZNF219/PTHLH/EFEMP1/COL6A1/SOX9/COL3A1/RUNX1/CTSK/SULF2/OSR1/HAND2/PTPN11/BMP4/TRIP11/EDN1/HYAL3/ZEB1/NPPC/GDF5/SOX5/CCN4/NFATC2/RFLNA/WNT5A/COL27A1/SCX/SHOX2/CHI3L1/CHADL/HAND1/GREM1/COL11A2/SIX2/NKX3-2/HOXC4/WNT9A/FGFR3",70
"GO:0030199","collagen fibril organization","33/3563","68/13649",0.485294117647059,1.85904558286969,4.22073151377074,5.82115638375782e-05,0.00406274121759098,0.00353304587707407,"COL1A2/PLOD2/COL11A1/ADAMTS2/COL5A3/EMILIN1/FKBP10/LUM/BMP1/TGFBR1/EFEMP2/LOXL4/ADAMTS12/TNXB/COL1A1/P4HA3/COL6A1/FOXC2/FOXC1/COL3A1/COL5A2/TGFB2/COL18A1/COL12A1/LOXL3/TLL1/FMOD/COL27A1/SCX/AEBP1/CHADL/GREM1/COL11A2",33
"GO:0072088","nephron epithelium morphogenesis","33/3563","68/13649",0.485294117647059,1.85904558286969,4.22073151377074,5.82115638375782e-05,0.00406274121759098,0.00353304587707407,"LGR4/FGF2/SALL1/GDNF/HOXA11/SIX1/TCF21/HOXB7/KIF26B/PKD2/MYC/SOX9/STAT1/ADAMTS16/OSR1/LIF/BMP4/HS3ST3A1/HS3ST3B1/NPNT/KLHL3/CITED1/HES1/WNK4/PAX8/EYA1/SOX8/GREM1/SIX2/TACSTD2/WNT6/WT1/AHI1",33
"GO:0048738","cardiac muscle tissue development","77/3563","199/13649",0.386934673366834,1.48225409957449,4.07309238170126,6.05046809049143e-05,0.0041719070942027,0.00362797883726613,"BMP7/COL11A1/ITGB1/FGF2/ID2/DKK1/EFNB2/SGCD/DSG2/FHOD3/KCNK2/TPM1/HEG1/EDNRA/SLC8A1/TBX3/MYOCD/TGFBR1/TBX2/SYNE1/NKX2-5/GATA6/ARRB2/FZD7/BMP5/PKP2/NPRL3/NOX4/GJA1/KCNJ8/MBD2/FOXC2/HNRNPU/FOXC1/ZFPM2/MEIS1/RUNX1/ASB2/AKAP13/CREB1/CACNA1G/PLN/TP73/TGFB2/IFT20/DIPK2A/BMP4/EDN1/RBPJ/SGCG/CDC42/PLEC/PPP1R13L/ALPK2/SAV1/LARGE1/MED1/NPPB/WNT2/SHOX2/POU4F1/S1PR1/MESP1/JPH2/HAND1/GREM1/SCN5A/TENM4/TBX5/TBX20/ALPK3/DSP/NDRG4/TGFBR3/RBP4/FES/WT1",77
"GO:0061138","morphogenesis of a branching epithelium","64/3563","159/13649",0.40251572327044,1.54194137157402,4.0853364570148,6.33929126928905e-05,0.0043190195159692,0.00375591091744344,"CTSZ/BMP7/LGR4/DDR1/NTN4/FGF2/SALL1/TGM2/GDNF/FGF7/COL4A1/HOXA11/FOXF1/AREG/EDNRA/TBX3/SPINT1/SIX1/TBX2/SPRY2/SNAI2/TCF21/HOXB7/SULF1/CTSH/SPRY1/HOXA5/PKD2/MYC/LAMA1/SOX9/FOXC2/AR/MMP14/ADAMTS16/CELSR1/BMP4/HS3ST3A1/EDN1/HOXB13/KRAS/HS3ST3B1/NPNT/CITED1/VDR/MED1/SOCS3/WNT5A/WNT2/PAX8/FOXA1/HOXD13/EYA1/SOX8/HOXA13/RSPO3/SLIT2/GREM1/TBX20/SIX2/HHIP/TACSTD2/WNT6/WT1",64
"GO:0042472","inner ear morphogenesis","35/3563","74/13649",0.472972972972973,1.81184622736686,4.16200553821775,6.8953341165547e-05,0.00464258789988736,0.00403729284248553,"COL11A1/FZD6/CTHRC1/TBX3/MAFB/SIX1/TBX2/SPRY2/PRRX1/LRIG1/CDH23/SOX9/HOXA1/REST/ALDH1A3/ZEB1/FZD3/ZIC1/DLX5/CEP290/OTX1/WNT5A/PAX8/TFAP2A/EYA1/WHRN/SOBP/TBX1/CHRNA9/NTN1/MYO6/MYO15A/LHFPL5/LRIG3/DLX6",35
"GO:0003208","cardiac ventricle morphogenesis","28/3563","55/13649",0.509090909090909,1.95020539382032,4.19670207363204,7.16163090106727e-05,0.00476581554032651,0.00414445421055643,"COL11A1/JAG1/FOXF1/TPM1/HEG1/EDNRA/TGFBR1/NKX2-5/PKP2/FOXC2/FOXC1/ZFPM2/SOX4/HAND2/TGFB2/RBPJ/PPP1R13L/MED1/NPY5R/POU4F1/MESP1/HAND1/TBX5/TBX20/DSP/TGFBR3/HEYL/CPE",28
"GO:0030595","leukocyte chemotaxis","68/3563","172/13649",0.395348837209302,1.51448674686213,4.0357544777473,7.38469760213466e-05,0.00485777291689846,0.00422442229436088,"PGF/CXCL12/GAS6/NBL1/THBS1/CXCL1/LGALS3/PTPRO/ZNF580/ANXA1/FLT1/CXCL6/RIPOR2/IL1B/TRPM4/HMGB1/PDE4B/SWAP70/MAPK1/BST1/CX3CL1/IL6R/APP/OXSR1/MCU/MTUS1/CCL2/CXCR4/F2RL1/MSMP/PTN/SYK/VEGFC/DPEP1/CXCL16/TGFB2/MMP2/RIN3/EDN1/KIT/PLEC/NCKAP1L/ITGA9/TRPM2/PIK3CG/WNT5A/ITGA1/SCG2/CSF1R/PREX1/PF4V1/CCL7/GPR183/MOSPD2/S1PR1/CXCL3/PDGFB/MMP28/CD74/IL6/DPP4/DAPK2/SAA1/SLIT2/GREM1/EDN2/PADI2/CXCL2",68
"GO:0007204","positive regulation of cytosolic calcium ion concentration","46/3563","106/13649",0.433962264150943,1.66240554122824,4.06913769726472,8.08115003865569e-05,0.00525550246263938,0.00457029633765121,"ADRA1D/CD24/PTGER3/BAK1/EDNRA/SLC8A1/LPAR1/TRPM4/HMGB1/SWAP70/ASPH/F2R/BDKRB2/PKD2/CD55/ABL2/BDKRB1/CXCR4/F2RL1/NMB/S1PR3/EDN1/FKBP1B/PIK3CG/C1QTNF1/PTGER2/PTGER1/PTGIR/CHRNA9/JPH2/LPAR2/ACKR3/ITGAV/CACNA1C/P2RX5/SAA1/SELENOT/ADCYAP1R1/CCR10/MCHR1/FPR1/CYSLTR1/AGTR1/TBXA2R/PTGER4/ADRA1B",46
"GO:0032412","regulation of monoatomic ion transmembrane transporter activity","59/3563","146/13649",0.404109589041096,1.54804708976198,3.95696406394491,0.000105606856231029,0.00679087683382221,0.00590549043477592,"TMSB4X/ITGB1/ARC/GAL/GOPC/EDNRA/CACNG7/CNIH2/EHD3/CACNG4/ASPH/CALM2/KCNE4/STAC2/CHRM3/OXSR1/PKD2/GEM/HOMER1/CCL2/SLC6A9/PCSK9/FGF13/DRD2/CRACR2A/SHANK1/OSR1/PLN/WNK2/CAB39/EDN1/FKBP1B/HSPA2/NLGN1/NEDD4/GSTM2/TCAF1/KCNE3/COX17/GRP/RRAD/ATP1B2/CLIC2/ANK3/AKAP9/JPH2/CACNG8/STAC/STIMATE/SCN3B/HPCA/DAPK1/FHL1/KCNE1/FGF11/RELN/FGF12/CRHR1/KCNAB1",59
"GO:0060993","kidney morphogenesis","38/3563","84/13649",0.452380952380952,1.73296312631143,4.00492886853042,0.000113955015378672,0.00716664343969385,0.00623226504002732,"BMP7/LGR4/FGF2/SALL1/GDNF/HOXA11/SIX1/TCF21/HOXB7/KIF26B/PKD2/WWTR1/MYC/SOX9/SOX4/STAT1/ADAMTS16/OSR1/LIF/BMP4/HS3ST3A1/HS3ST3B1/NPNT/KLHL3/CITED1/HES1/WNK4/PAX8/EYA1/SOX8/GREM1/FRAS1/SIX2/GCNT4/TACSTD2/WNT6/WT1/AHI1",38
"GO:0072080","nephron tubule development","38/3563","84/13649",0.452380952380952,1.73296312631143,4.00492886853042,0.000113955015378672,0.00716664343969385,0.00623226504002732,"LGR4/AQP1/CD24/JAG1/FGF2/SALL1/GDNF/HOXA11/SIX1/TCF21/HOXB7/KIF26B/PKD2/WWTR1/MYC/SOX9/STAT1/ADAMTS16/OSR1/LIF/BMP4/HS3ST3A1/HS3ST3B1/NPNT/KLHL3/CITED1/HES1/WNK4/PAX8/EYA1/SOX8/GREM1/SIX2/TACSTD2/HEYL/WNT6/WT1/AHI1",38
